id,name,start_date_local,type,miles,moving_time,elapsed_time,total_elevation_gain,day_of_month,day_of_year,week,month,year,bear_peak_count,sanitas_count,second_flatiron_count,strength_count,plyo_count,indoor_climb_count,outdoor_climb_count,indoor_boulder_count,outdoor_boulder_count
2223482232,Back to work,2019-03-18,Ride,2.97,848,848,118.11,18,77,12,March,2019,0,0,0,0,0,0,0,0,0
2223482158,To the bike shop,2019-03-18,Run,2.77,1422,1702,131.23,18,77,12,March,2019,0,0,0,0,0,0,0,0,0
2221009790,Sanitas (S3),2019-03-17,Run,2.51,2932,3094,1315.62,17,76,11,March,2019,0,1,0,0,0,0,0,0,0
2218435892,Lunch Run,2019-03-16,Run,3.05,1580,2566,131.23,16,75,11,March,2019,0,0,0,0,0,0,0,0,0
2215471608,Run with the Japan Crew,2019-03-15,Run,5.02,2631,2876,223.1,15,74,11,March,2019,0,0,0,0,0,0,0,0,0
2215342133,Afternoon Run,2019-03-14,Run,2.6,2157,2395,879.27,14,73,11,March,2019,0,0,0,0,0,0,0,0,0
2208383817,Morning Run,2019-03-12,Run,5.02,2690,3387,55.77,12,71,11,March,2019,0,0,0,0,0,0,0,0,0
2205226186,2nd Flatiron Lap w/Simon,2019-03-10,Run,2.43,2838,4562,1266.4,10,69,10,March,2019,0,0,1,0,0,0,0,0,0
2202186672,Sanitas x2,2019-03-09,Run,5.4,6229,7615,2582.02,9,68,10,March,2019,0,2,0,0,0,0,0,0,0
2200362237,Dog Walk in the Slush,2019-03-08,Run,1.57,1226,1266,374.02,8,67,10,March,2019,0,0,0,0,0,0,0,0,0
2200362226,Morning Run,2019-03-07,Run,5.02,2837,2977,183.73,7,66,10,March,2019,0,0,0,0,0,0,0,0,0
2196237513,Afternoon Run,2019-03-06,Run,4.04,2467,2884,180.45,6,65,10,March,2019,0,0,0,0,0,0,0,0,0
2189433394,Bear Canyon on Skis!,2019-03-03,BackcountrySki,6.38,6083,6762,1361.55,3,62,9,March,2019,0,0,0,0,0,0,0,0,0
2186833393,Bear Peak (B4),2019-03-02,Run,4.77,5691,8032,2835.96,2,61,9,March,2019,1,0,0,0,0,0,0,0,0
2182493500,Lunch Run,2019-02-28,Run,6.04,3477,3591,229.66,28,59,9,February,2019,0,0,0,0,0,0,0,0,0
2182491737,Afternoon Run,2019-02-26,Run,5.0,3173,3340,173.88,26,57,9,February,2019,0,0,0,0,0,0,0,0,0
2175264868,Lunch Run,2019-02-25,Run,5.01,2854,2857,157.48,25,56,9,February,2019,0,0,0,0,0,0,0,0,0
2175265655,Morning Run,2019-02-24,Run,4.36,4407,5247,1136.48,24,55,8,February,2019,0,0,0,0,0,0,0,0,0
2167879997,Lunch Run,2019-02-22,Run,5.01,3041,3057,206.69,22,53,8,February,2019,0,0,0,0,0,0,0,0,0
2167879897,Afternoon Run,2019-02-21,Run,5.01,3035,3256,167.32,21,52,8,February,2019,0,0,0,0,0,0,0,0,0
2163956277,Afternoon Run,2019-02-20,Run,5.01,2931,3077,301.84,20,51,8,February,2019,0,0,0,0,0,0,0,0,0
2163956281,Morning Activity,2019-02-16,BackcountrySki,2.64,3453,4449,1528.87,16,47,7,February,2019,0,0,0,0,0,0,0,0,0
2151437250,Low tempo on The Dán Loop,2019-02-15,Run,5.02,2392,3081,276.9,15,46,7,February,2019,0,0,0,0,0,0,0,0,0
2149623252,Afternoon Run,2019-02-14,Run,5.02,2933,3057,200.13,14,45,7,February,2019,0,0,0,0,0,0,0,0,0
2147687265,Afternoon Activity,2019-02-13,BackcountrySki,3.38,3428,4275,1405.51,13,44,7,February,2019,0,0,0,0,0,0,0,0,0
2149623394,Afternoon Run,2019-02-12,Run,4.01,2261,2333,91.86,12,43,7,February,2019,0,0,0,0,0,0,0,0,0
2139827192,Afternoon Run,2019-02-11,Run,6.02,3427,3427,164.04,11,42,7,February,2019,0,0,0,0,0,0,0,0,0
2138230601,Afternoon Run,2019-02-10,Run,4.02,2276,2418,29.53,10,41,6,February,2019,0,0,0,0,0,0,0,0,0
2135689171,Evening Run,2019-02-09,Run,4.0,2160,2160,0.0,9,40,6,February,2019,0,0,0,0,0,0,0,0,0
2131588385,Evening Run,2019-02-07,Run,5.0,2760,2760,0.0,7,38,6,February,2019,0,0,0,0,0,0,0,0,0
2129491095,Nighthawks Race #2,2019-02-06,BackcountrySki,4.13,4031,4505,2063.65,6,37,6,February,2019,0,0,0,0,0,0,0,0,0
2129491068,Afternoon Activity,2019-02-06,BackcountrySki,0.7,745,745,137.8,6,37,6,February,2019,0,0,0,0,0,0,0,0,0
2126768125,Afternoon Run,2019-02-05,Run,5.03,2864,2898,137.8,5,36,6,February,2019,0,0,0,0,0,0,0,0,0
2122715994,Afternoon Run,2019-02-03,Run,4.01,2289,2510,272.31,3,34,5,February,2019,0,0,0,0,0,0,0,0,0
2119836349,Bear Peak (B3) + SoBo,2019-02-02,Run,5.89,7629,9931,3667.98,2,33,5,February,2019,1,0,0,0,0,0,0,0,0
2115725877,Eldora Skimo Laps w/Ben,2019-01-31,BackcountrySki,5.91,6554,7010,3054.46,31,31,5,January,2019,0,0,0,0,0,0,0,0,0
2115595569,Evening Run,2019-01-30,Run,4.03,2519,2699,209.97,30,30,5,January,2019,0,0,0,0,0,0,0,0,0
2112418144,Metabolics + Motion Analytics at APEX,2019-01-29,Run,5.0,2400,2400,0.0,29,29,5,January,2019,0,0,0,0,0,0,0,0,0
2105060904,Morning Ride,2019-01-26,Ride,17.0,2400,2400,0.0,26,26,4,January,2019,0,0,0,0,0,0,0,0,0
2099201578,Treadmill,2019-01-23,Run,4.0,2160,2160,0.0,23,23,4,January,2019,0,0,0,0,0,0,0,0,0
2097053743,Test Lap in the New Boots,2019-01-22,BackcountrySki,2.75,2629,4057,1030.18,22,22,4,January,2019,0,0,0,0,0,0,0,0,0
2094854641,Afternoon Run,2019-01-21,Run,1.03,557,586,19.69,21,21,4,January,2019,0,0,0,0,0,0,0,0,0
2092786210,Hike up to the Slab w/Olivia,2019-01-20,Run,2.66,3177,4160,879.27,20,20,3,January,2019,0,0,0,0,0,0,0,0,0
2092556210,Marshall Jaunt,2019-01-20,Run,6.09,3370,3436,183.73,20,20,3,January,2019,0,0,0,0,0,0,0,0,0
2090022104,Bear Peak (B2)--> Bear Canyon,2019-01-19,Run,7.89,7966,9377,2988.85,19,19,3,January,2019,1,0,0,0,0,0,0,0,0
2087550725,Lunch Run,2019-01-18,Run,2.55,2783,3122,777.56,18,18,3,January,2019,0,0,0,0,0,0,0,0,0
2081755163,Evening Run,2019-01-15,Run,3.02,1866,1870,108.27,15,15,3,January,2019,0,0,0,0,0,0,0,0,0
2080579100,Morning Run,2019-01-15,Run,4.02,2158,2191,127.95,15,15,3,January,2019,0,0,0,0,0,0,0,0,0
2076927174,Lunch Run,2019-01-13,Run,8.02,4828,5426,387.14,13,13,2,January,2019,0,0,0,0,0,0,0,0,0
2074327728,Bear Peak (B1!),2019-01-12,Run,4.67,5544,7905,2785.43,12,12,2,January,2019,1,0,0,0,0,0,0,0,0
2074327819,Afternoon Run,2019-01-10,Run,2.51,1493,1558,72.18,10,10,2,January,2019,0,0,0,0,0,0,0,0,0
2067815857,Afternoon Run,2019-01-09,Run,7.03,4331,4511,328.08,9,9,2,January,2019,0,0,0,0,0,0,0,0,0
2065448002,Afternoon Run,2019-01-08,Run,4.03,2370,2786,180.45,8,8,2,January,2019,0,0,0,0,0,0,0,0,0
2064466613,Morning Eldora Laps,2019-01-08,BackcountrySki,3.94,5436,7338,2309.71,8,8,2,January,2019,0,0,0,0,0,0,0,0,0
2062402049,Morning Laps w/Ben,2019-01-07,BackcountrySki,5.42,6584,7968,3100.39,7,7,2,January,2019,0,0,0,0,0,0,0,0,0
2061059786,Afternoon Run,2019-01-06,Run,0.74,712,773,209.97,6,6,1,January,2019,0,0,0,0,0,0,0,0,0
2061061042,Morning Run,2019-01-05,Run,3.6,2099,2333,226.38,5,5,1,January,2019,0,0,0,0,0,0,0,0,0
2053378132,Lunch Run,2019-01-03,Run,3.26,1920,2250,267.06,3,3,1,January,2019,0,0,0,0,0,0,0,0,0
2051375549,Afternoon Run,2019-01-02,Run,4.03,2593,2819,183.73,2,2,1,January,2019,0,0,0,0,0,0,0,0,0
2048858274,Morning Run,2019-01-01,Run,5.03,3024,3381,183.73,1,1,1,January,2019,0,0,0,0,0,0,0,0,0
2045404384,Winter Park Skimo w/Ben,2018-12-30,BackcountrySki,6.27,8776,11822,4035.43,30,364,52,December,2018,0,0,0,0,0,0,0,0,0
2040978469,Afternoon Run,2018-12-28,Run,5.08,3062,3088,157.48,28,362,52,December,2018,0,0,0,0,0,0,0,0,0
2038950910,Morning Run,2018-12-27,Run,7.03,4018,5614,249.34,27,361,52,December,2018,0,0,0,0,0,0,0,0,0
2037130954,Lunch Run,2018-12-26,Run,6.13,3657,3961,462.6,26,360,52,December,2018,0,0,0,0,0,0,0,0,0
2033864921,Morning Run,2018-12-24,Run,7.08,4364,5418,452.76,24,358,52,December,2018,0,0,0,0,0,0,0,0,0
2033864911,Afternoon Run,2018-12-23,Run,2.46,1438,1465,26.25,23,357,51,December,2018,0,0,0,0,0,0,0,0,0
2030197754,"""old country workout"" with uncle gerry",2018-12-22,Run,5.05,3292,4927,639.76,22,356,51,December,2018,0,0,0,0,0,0,0,0,0
2029705120,"TM run b/c Erie, PA has freezing rain.",2018-12-21,Run,6.0,3360,3360,0.0,21,355,51,December,2018,0,0,0,0,0,0,0,0,0
2027096692,Afternoon Run,2018-12-20,Run,3.59,2052,2386,219.82,20,354,51,December,2018,0,0,0,0,0,0,0,0,0
2027096686,Afternoon Run,2018-12-20,Run,0.36,196,200,0.0,20,354,51,December,2018,0,0,0,0,0,0,0,0,0
2026936800,Morning Run,2018-12-20,Run,4.0,2280,2280,0.0,20,354,51,December,2018,0,0,0,0,0,0,0,0,0
2022362186,Skimo laps at eldora,2018-12-17,BackcountrySki,7.16,7371,9354,3064.3,17,351,51,December,2018,0,0,0,0,0,0,0,0,0
2020908958,Easy SoBo Trails,2018-12-16,Run,10.02,5939,6348,590.55,16,350,50,December,2018,0,0,0,0,0,0,0,0,0
2020908928,Lunch Run,2018-12-16,Run,0.09,56,56,6.56,16,350,50,December,2018,0,0,0,0,0,0,0,0,0
2020908948,Afternoon Run,2018-12-15,Run,4.04,2442,2666,229.66,15,349,50,December,2018,0,0,0,0,0,0,0,0,0
2017439614,A-Basin Vertical Race,2018-12-14,BackcountrySki,1.49,2644,3936,1643.7,14,348,50,December,2018,0,0,0,0,0,0,0,0,0
2015917431,Afternoon Run,2018-12-13,Run,5.01,3224,3621,390.42,13,347,50,December,2018,0,0,0,0,0,0,0,0,0
2014448294,Afternoon Run,2018-12-12,Run,3.02,1872,1979,193.57,12,346,50,December,2018,0,0,0,0,0,0,0,0,0
2012619254,"Been getting back to it, just not on strava.",2018-12-11,Run,5.03,2719,3547,242.78,11,345,50,December,2018,0,0,0,0,0,0,0,0,0
2012619056,Afternoon Run,2018-12-11,Run,0.11,73,73,0.0,11,345,50,December,2018,0,0,0,0,0,0,0,0,0
2011786628,Royal Arch w/the crew,2018-12-10,Run,2.01,1612,4428,1384.51,10,344,50,December,2018,0,0,0,0,0,0,0,0,0
2007217607,Eldora Nordic Trails w/Olivia,2018-12-08,NordicSki,2.95,4091,6080,580.71,8,342,49,December,2018,0,0,0,0,0,0,0,0,0
2005375686,Lunch Run,2018-12-07,Run,5.61,3287,3988,187.01,7,341,49,December,2018,0,0,0,0,0,0,0,0,0
2003888642,Afternoon Run,2018-12-06,Run,6.0,3600,3600,0.0,6,340,49,December,2018,0,0,0,0,0,0,0,0,0
2002380102,Eldora Skimo Laps,2018-12-05,BackcountrySki,5.71,4844,6444,2116.14,5,339,49,December,2018,0,0,0,0,0,0,0,0,0
2000725265,Afternoon Run,2018-12-04,Run,5.12,3191,3488,416.67,4,338,49,December,2018,0,0,0,0,0,0,0,0,0
1998777820,Eldora Skimo Laps,2018-12-03,BackcountrySki,3.61,4125,4886,1581.36,3,337,49,December,2018,0,0,0,0,0,0,0,0,0
1998318650,Morning Run,2018-12-03,Run,3.02,1859,2109,219.82,3,337,49,December,2018,0,0,0,0,0,0,0,0,0
1995260059,Eldora Nordic Trails w/Olivia,2018-12-01,NordicSki,4.06,4435,5182,1656.82,1,335,48,December,2018,0,0,0,0,0,0,0,0,0
1995260846,Morning Run,2018-12-01,Run,4.04,2364,2578,75.46,1,335,48,December,2018,0,0,0,0,0,0,0,0,0
1993518836,Eldora Uphill Fest: Vertical Race,2018-11-30,BackcountrySki,2.75,3556,4262,1345.14,30,334,48,November,2018,0,0,0,0,0,0,0,0,0
1991894154,First skimo of the season,2018-11-29,BackcountrySki,1.97,2957,4222,1200.79,29,333,48,November,2018,0,0,0,0,0,0,0,0,0
1991895411,Morning Run,2018-11-29,Run,5.01,2964,3220,305.12,29,333,48,November,2018,0,0,0,0,0,0,0,0,0
1990196715,2nd Flatiron,2018-11-28,Run,2.29,1948,4344,1236.88,28,332,48,November,2018,0,0,1,0,0,0,0,0,0
1990196632,Morning Run,2018-11-28,Run,3.02,1789,1821,688.98,28,332,48,November,2018,0,0,0,0,0,0,0,0,0
1990195480,Afternoon Run,2018-11-27,Run,4.03,2398,2747,340.55,27,331,48,November,2018,0,0,0,0,0,0,0,0,0
1986783209,Afternoon Run,2018-11-26,Run,4.27,2439,2933,209.97,26,330,48,November,2018,0,0,0,0,0,0,0,0,0
1984559414,Morning Run,2018-11-25,Run,4.0,0,0,0.0,25,329,47,November,2018,0,0,0,0,0,0,0,0,0
1984554029,Afternoon Run,2018-11-23,Run,3.01,1743,1777,114.83,23,327,47,November,2018,0,0,0,0,0,0,0,0,0
1978988265,Morning Run,2018-11-22,Run,7.04,3976,4339,354.33,22,326,47,November,2018,0,0,0,0,0,0,0,0,0
1977954355,Afternoon Run,2018-11-21,Run,3.02,1709,1757,49.21,21,325,47,November,2018,0,0,0,0,0,0,0,0,0
1976248418,Sanitas (S31),2018-11-20,Run,2.54,2368,3898,1307.74,20,324,47,November,2018,0,1,0,0,0,0,0,0,0
1974245034,Lunch Run,2018-11-19,Run,4.03,2365,2612,167.32,19,323,47,November,2018,0,0,0,0,0,0,0,0,0
1972157752,Lunch Ride,2018-11-17,Ride,14.58,4736,11650,918.64,17,321,46,November,2018,0,0,0,0,0,0,0,0,0
1972160304,Morning Run,2018-11-17,Run,4.68,2253,3930,562.99,17,321,46,November,2018,0,0,0,0,0,0,0,0,0
1972160662,Afternoon Run,2018-11-16,Run,1.4,813,875,127.95,16,320,46,November,2018,0,0,0,0,0,0,0,0,0
1967056265,Sanitas,2018-11-15,Run,5.01,4044,4685,1335.3,15,319,46,November,2018,0,1,0,0,0,0,0,0,0
1964953964,Lunch Run,2018-11-14,Run,5.02,2932,3083,301.84,14,318,46,November,2018,0,0,0,0,0,0,0,0,0
1964954372,Afternoon Run,2018-11-13,Run,3.03,1860,1915,167.32,13,317,46,November,2018,0,0,0,0,0,0,0,0,0
1964953323,Afternoon Run,2018-11-12,Run,1.28,884,949,88.58,12,316,46,November,2018,0,0,0,0,0,0,0,0,0
1959427367,Lunch Run,2018-11-11,Run,4.02,2556,2612,147.64,11,315,45,November,2018,0,0,0,0,0,0,0,0,0
1959431585,Treadmill at APEX,2018-11-11,Run,1.86,1080,1080,0.0,11,315,45,November,2018,0,0,0,0,0,0,0,0,0
1959427545,2nd Flatiron,2018-11-10,Run,2.47,2845,5536,1437.01,10,314,45,November,2018,0,0,1,0,0,0,0,0,0
1953967604,Afternoon Run,2018-11-08,Run,5.03,2997,3139,180.45,8,312,45,November,2018,0,0,0,0,0,0,0,0,0
1952262201,Strength,2018-11-07,WeightTraining,0.0,4800,4800,0.0,7,311,45,November,2018,0,0,0,1,0,0,0,0,0
1952099702,Afternoon Run,2018-11-07,Run,4.02,2361,2361,124.67,7,311,45,November,2018,0,0,0,0,0,0,0,0,0
1950035321,Lunch Run,2018-11-06,Run,3.2,1772,1911,305.12,6,310,45,November,2018,0,0,0,0,0,0,0,0,0
1949890549,Indoor Ride,2018-11-06,Ride,12.43,3011,3011,0.0,6,310,45,November,2018,0,0,0,0,0,0,0,0,0
1948417407,Afternoon Run,2018-11-05,Run,2.08,1057,1430,124.67,5,309,45,November,2018,0,0,0,0,0,0,0,0,0
1948214952,2nd Flatiron w/Nick,2018-11-05,Run,2.45,2678,3986,1377.95,5,309,45,November,2018,0,0,1,0,0,0,0,0,0
1948438086,Bouldering (6) / Strength,2018-11-04,WeightTraining,0.0,7200,7200,0.0,4,308,44,November,2018,0,0,0,1,0,0,0,1,0
1946460028,Afternoon Ride,2018-11-04,Ride,7.3,1603,1603,0.0,4,308,44,November,2018,0,0,0,0,0,0,0,0,0
1946451477,Power Testing @ APEX,2018-11-03,Ride,17.41,3575,3575,0.0,3,307,44,November,2018,0,0,0,0,0,0,0,0,0
1940384390,Afternoon Run,2018-11-01,Run,2.18,1175,1802,104.99,1,305,44,November,2018,0,0,0,0,0,0,0,0,0
1940388080,Indoor Spin at APEX,2018-11-01,Ride,18.0,3600,3600,0.0,1,305,44,November,2018,0,0,0,0,0,0,0,0,0
1934887128,Strength / Plyos,2018-10-29,WeightTraining,0.0,2700,2700,0.0,29,302,44,October,2018,0,0,0,1,1,0,0,0,0
1934885041,Afternoon Ride,2018-10-29,Ride,31.6,5400,5400,0.0,29,302,44,October,2018,0,0,0,0,0,0,0,0,0
1930816316,Marshall Mesa from the Front Door,2018-10-27,Ride,30.06,11915,13256,3024.93,27,300,43,October,2018,0,0,0,0,0,0,0,0,0
1929202828,Bouldering (6) / Strength / Plyos,2018-10-26,WeightTraining,0.0,4800,4800,0.0,26,299,43,October,2018,0,0,0,1,1,0,0,1,0
1928904193,Swim Sesh w/Coach Amy!,2018-10-26,Swim,0.5,2700,2700,0.0,26,299,43,October,2018,0,0,0,0,0,0,0,0,0
1925851780,Strength,2018-10-24,WeightTraining,0.0,3600,3600,0.0,24,297,43,October,2018,0,0,0,1,0,0,0,0,0
1925846598,Afternoon Spin,2018-10-24,Ride,23.0,3960,3960,0.0,24,297,43,October,2018,0,0,0,0,0,0,0,0,0
1925844557,Afternoon Ride,2018-10-23,Ride,7.63,2244,4694,1046.59,23,296,43,October,2018,0,0,0,0,0,0,0,0,0
1921449169,Feeling like a real multi-sport athlete these days,2018-10-22,Swim,0.62,2160,2160,0.0,22,295,43,October,2018,0,0,0,0,0,0,0,0,0
1925844541,Afternoon Ride,2018-10-22,Ride,2.29,619,619,252.62,22,295,43,October,2018,0,0,0,0,0,0,0,0,0
1919920322,Bouldering (8) / Strength,2018-10-21,WeightTraining,0.0,7200,7200,0.0,21,294,42,October,2018,0,0,0,1,0,0,0,1,0
1919776896,Rollinsville Pass w/Eric,2018-10-21,Ride,15.77,5113,5804,1248.03,21,294,42,October,2018,0,0,0,0,0,0,0,0,0
1917244803,Lunch Ride,2018-10-20,Ride,15.53,4388,12618,761.15,20,293,42,October,2018,0,0,0,0,0,0,0,0,0
1916913920,Lunch Run,2018-10-20,Run,2.07,1172,1178,72.18,20,293,42,October,2018,0,0,0,0,0,0,0,0,0
1915133322,Afternoon Run,2018-10-19,Run,4.03,2294,2372,114.83,19,292,42,October,2018,0,0,0,0,0,0,0,0,0
1913177856,Afternoon Ride,2018-10-18,Ride,13.09,3131,3131,705.38,18,291,42,October,2018,0,0,0,0,0,0,0,0,0
1911532279,Easy easy Spin @ APEX,2018-10-17,Ride,20.0,3600,3600,0.0,17,290,42,October,2018,0,0,0,0,0,0,0,0,0
1911534484,Bouldering (6) / Strength,2018-10-17,WeightTraining,0.0,4800,4800,0.0,17,290,42,October,2018,0,0,0,1,0,0,0,1,0
1909551943,Afternoon Ride,2018-10-16,Ride,9.11,2441,2499,549.21,16,289,42,October,2018,0,0,0,0,0,0,0,0,0
1907092513,Slowly building back,2018-10-15,Run,3.18,1809,1886,141.08,15,288,42,October,2018,0,0,0,0,0,0,0,0,0
1905302223,Afternoon Run,2018-10-14,Run,2.0,1070,1070,0.0,14,287,41,October,2018,0,0,0,0,0,0,0,0,0
1903189139,Lost in Denver with Eric,2018-10-13,Ride,52.53,13828,21819,2866.14,13,286,41,October,2018,0,0,0,0,0,0,0,0,0
1900828256,Afternoon Ride,2018-10-12,Ride,13.41,3309,4414,695.54,12,285,41,October,2018,0,0,0,0,0,0,0,0,0
1900675828,Testing the foot,2018-10-12,Run,2.02,1064,1549,108.27,12,285,41,October,2018,0,0,0,0,0,0,0,0,0
1897379263,Strength,2018-10-10,WeightTraining,0.0,2700,2700,0.0,10,283,41,October,2018,0,0,0,1,0,0,0,0,0
1896757906,Indoor Ride w/the APEX crew,2018-10-10,Ride,19.88,3600,3600,0.0,10,283,41,October,2018,0,0,0,0,0,0,0,0,0
1895181816,Indoor Spin at APEX,2018-10-09,Ride,20.3,3600,3600,0.0,9,282,41,October,2018,0,0,0,0,0,0,0,0,0
1892571716,Easy Spin at APEX w/Francesco,2018-10-08,Ride,21.0,3600,3600,0.0,8,281,41,October,2018,0,0,0,0,0,0,0,0,0
1892158591,Strength,2018-10-07,WeightTraining,0.0,3600,3600,0.0,7,280,40,October,2018,0,0,0,1,0,0,0,0,0
1871970480,The Bear 50k!,2018-09-28,Run,30.05,29293,31984,7742.78,28,271,39,September,2018,0,0,0,0,0,0,0,0,0
1853284441,Sanitas (S30),2018-09-19,Run,3.17,2522,2601,1298.88,19,262,38,September,2018,0,1,0,0,0,0,0,0,0
1841458243,Afternoon Run,2018-09-13,Run,1.21,1243,1592,0.0,13,256,37,September,2018,0,0,0,0,0,0,0,0,0
1841458392,2nd Flatiron Lap,2018-09-13,Run,1.2,1329,2564,1210.63,13,256,37,September,2018,0,0,1,0,0,0,0,0,0
1841458525,Afternoon Ride,2018-09-12,Ride,10.73,3267,3636,646.33,12,255,37,September,2018,0,0,0,0,0,0,0,0,0
1835093592,Sanitas (S29),2018-09-11,Run,3.15,2783,3199,1250.0,11,254,37,September,2018,0,1,0,0,0,0,0,0,0
1833284195,Afternoon Run,2018-09-10,Run,5.04,2588,2703,167.32,10,253,37,September,2018,0,0,0,0,0,0,0,0,0
1833284202,Afternoon Run,2018-09-10,Run,0.22,121,121,0.0,10,253,37,September,2018,0,0,0,0,0,0,0,0,0
1830913055,Bear Peak (B29) w/Amy!,2018-09-09,Run,6.04,5917,10198,2785.43,9,252,36,September,2018,1,0,0,0,0,0,0,0,0
1828851837,Green Mountain tour with Amy & Karin!,2018-09-08,Run,4.39,5150,9223,2208.01,8,251,36,September,2018,0,0,0,0,0,0,0,0,0
1828032820,"Diagonal Scramble w/Simon, Nick, Eric",2018-09-08,Run,3.87,4332,8109,1922.57,8,251,36,September,2018,0,0,0,0,0,0,0,0,0
1828027119,Ride to the beer,2018-09-07,Ride,10.02,2452,9557,495.41,7,250,36,September,2018,0,0,0,0,0,0,0,0,0
1826195399,Afternoon Run,2018-09-07,Run,2.72,2484,3551,905.51,7,250,36,September,2018,0,0,0,0,0,0,0,0,0
1824379423,Ride to the swole factory,2018-09-06,Ride,14.78,3823,7565,597.11,6,249,36,September,2018,0,0,0,0,0,0,0,0,0
1815332417,Lunch Run,2018-09-02,Run,6.01,4118,4457,820.21,2,245,35,September,2018,0,0,0,0,0,0,0,0,0
1812901832,2nd Flatiron + 1st Flatironette,2018-09-01,Run,2.7,3097,6450,1384.51,1,244,35,September,2018,0,0,1,0,0,0,0,0,0
1812901873,Bear Peak (B28),2018-09-01,Run,4.77,4740,7225,2729.66,1,244,35,September,2018,1,0,0,0,0,0,0,0,0
1810720138,2nd Flatiron + 1st Flatironette w/Puma,2018-08-31,Run,4.31,4268,7458,2053.81,31,243,35,August,2018,0,0,1,0,0,0,0,0,0
1810410421,Afternoon Run,2018-08-30,Run,3.42,3297,4034,1289.37,30,242,35,August,2018,0,0,0,0,0,0,0,0,0
1806640796,Afternoon Run,2018-08-29,Run,2.62,2185,2442,809.06,29,241,35,August,2018,0,0,0,0,0,0,0,0,0
1804309628,2nd Flatiron x2,2018-08-28,Run,2.9,3356,5808,1814.3,28,240,35,August,2018,0,0,2,0,0,0,0,0,0
1804087987,Afternoon Run,2018-08-28,Run,3.02,1628,1636,101.71,28,240,35,August,2018,0,0,0,0,0,0,0,0,0
1799934318,Sanitas (S28),2018-08-26,Run,2.64,3157,4093,1292.65,26,238,34,August,2018,0,1,0,0,0,0,0,0,0
1797304412,Bear Peak + Summit Repeats x3,2018-08-25,Run,7.6,8517,14160,5413.39,25,237,34,August,2018,4,0,0,0,0,0,0,0,0
1795154090,Evening Run,2018-08-24,Run,0.67,637,753,0.0,24,236,34,August,2018,0,0,0,0,0,0,0,0,0
1795154106,2nd Flatiron x2,2018-08-24,Run,2.19,2533,5569,1755.25,24,236,34,August,2018,0,0,2,0,0,0,0,0,0
1793125572,Afternoon Run,2018-08-23,Run,1.37,1541,2127,623.36,23,235,34,August,2018,0,0,0,0,0,0,0,0,0
1792688838,BoBo Intervals,2018-08-23,Run,5.75,2983,3697,190.29,23,235,34,August,2018,0,0,0,0,0,0,0,0,0
1791120359,2nd Flatiron,2018-08-22,Run,2.4,2716,4607,1217.19,22,234,34,August,2018,0,0,1,0,0,0,0,0,0
1791120576,Bear Peak (B23),2018-08-22,Run,4.88,4818,6429,2739.5,22,234,34,August,2018,1,0,0,0,0,0,0,0,0
1788705334,Treadmill workout.,2018-08-21,Run,7.5,3720,3720,0.0,21,233,34,August,2018,0,0,0,0,0,0,0,0,0
1788699696,Afternoon Run,2018-08-17,Run,4.02,2379,2603,124.67,17,229,33,August,2018,0,0,0,0,0,0,0,0,0
1777340749,Sanitas (S27),2018-08-16,Run,5.85,4731,5662,1617.45,16,228,33,August,2018,0,1,0,0,0,0,0,0,0
1775257668,Sanitas (S26) w/ OC & Queen,2018-08-15,Run,2.67,3446,5377,1263.12,15,227,33,August,2018,0,1,0,0,0,0,0,0,0
1772787269,Afternoon Run,2018-08-14,Run,4.74,2970,3759,669.29,14,226,33,August,2018,0,0,0,0,0,0,0,0,0
1768228920,Sobo - Bear Peak - Green,2018-08-12,Run,11.03,10833,12784,4274.93,12,224,32,August,2018,1,0,0,0,0,0,0,0,0
1766050747,Missouri Mountain,2018-08-11,Run,10.51,12192,17423,4786.75,11,223,32,August,2018,0,0,0,0,0,0,0,0,0
1763509667,Afternoon Run,2018-08-10,Run,2.01,1170,1170,68.9,10,222,32,August,2018,0,0,0,0,0,0,0,0,0
1761654169,2nd Flatiron x2,2018-08-09,Run,2.85,2829,8342,1793.31,9,221,32,August,2018,0,0,2,0,0,0,0,0,0
1761394059,Post-Meeting Bobo Sesh,2018-08-09,Run,4.02,2141,2188,118.11,9,221,32,August,2018,0,0,0,0,0,0,0,0,0
1759738642,2nd Flatiron,2018-08-08,Run,2.42,2794,4587,1220.47,8,220,32,August,2018,0,0,1,0,0,0,0,0,0
1757348893,Salomon Mob,2018-08-07,Run,2.42,1607,1626,452.76,7,219,32,August,2018,0,0,0,0,0,0,0,0,0
1757170817,Afternoon Run,2018-08-07,Run,1.28,515,804,0.0,7,219,32,August,2018,0,0,0,0,0,0,0,0,0
1757170855,Afternoon Run,2018-08-07,Run,1.25,723,1258,9.84,7,219,32,August,2018,0,0,0,0,0,0,0,0,0
1750062800,Afternoon Ride,2018-08-04,Ride,30.21,7837,10130,1709.97,4,216,31,August,2018,0,0,0,0,0,0,0,0,0
1741487876,Afternoon Run,2018-07-31,Run,3.12,1794,2165,65.62,31,212,31,July,2018,0,0,0,0,0,0,0,0,0
1736768016,Eben G. to Green via Chaps,2018-07-29,Run,14.07,9427,12140,2844.49,29,210,30,July,2018,0,0,0,0,0,0,0,0,0
1734105325,Bear Peak,2018-07-28,Run,10.38,8883,10089,3113.52,28,209,30,July,2018,1,0,0,0,0,0,0,0,0
